timestamp,open,high,low,close,volume,ma_short,ma_long,recent_max,is_peak_zone,signal,confidence,threshold_used,threshold_method,reasoning
2025-06-20 09:30:00-04:00,1234.050048828125,1239.7598876953125,1226.4000244140625,1238.719970703125,778358,,,,False,STAY,0.0,0.005,mean + 2.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:35:00-04:00,1238.5849609375,1246.989990234375,1237.0001220703125,1246.260009765625,159450,,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:40:00-04:00,1246.6199951171875,1248.4998779296875,1245.050048828125,1247.526123046875,102422,,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:45:00-04:00,1246.52001953125,1246.52001953125,1241.0,1241.635009765625,64966,,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:50:00-04:00,1241.7650146484375,1241.93994140625,1238.260009765625,1239.02001953125,40361,1242.6322265625,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:55:00-04:00,1238.9000244140625,1239.7698974609375,1236.0699462890625,1236.8699951171875,50401,1242.2622314453124,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:00:00-04:00,1236.8199462890625,1239.2099609375,1235.400146484375,1239.0799560546875,31206,1240.826220703125,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:05:00-04:00,1239.6199951171875,1240.52001953125,1235.0740966796875,1238.0450439453125,42614,1238.9300048828125,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:10:00-04:00,1238.06494140625,1238.06494140625,1234.729248046875,1237.2099609375,36538,1238.0449951171875,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:15:00-04:00,1236.655029296875,1237.6099853515625,1235.219970703125,1236.780029296875,15913,1237.5969970703125,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:20:00-04:00,1236.8599853515625,1237.4903564453125,1231.3499755859375,1231.6600341796875,29618,1236.5550048828125,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:25:00-04:00,1231.300048828125,1234.8599853515625,1230.0001220703125,1233.68994140625,27798,1235.477001953125,,1247.526123046875,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:30:00-04:00,1232.8719482421875,1234.4849853515625,1231.18994140625,1232.239990234375,16269,1234.3159912109375,,1247.526123046875,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:35:00-04:00,1232.4000244140625,1232.4599609375,1231.4300537109375,1231.97998046875,20451,1233.2699951171876,,1247.526123046875,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:40:00-04:00,1232.050048828125,1232.050048828125,1226.10009765625,1227.8900146484375,50262,1231.4919921875,,1241.635009765625,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:45:00-04:00,1227.0,1229.1600341796875,1224.5389404296875,1227.3399658203125,46209,1230.627978515625,,1239.0799560546875,True,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
