timestamp,open,high,low,close,volume,ma_short,ma_long,recent_max,is_peak_zone,signal,confidence,threshold_used,threshold_method,reasoning
2025-06-20 09:30:00-04:00,198.2350006103516,199.6300048828125,197.52999877929688,199.41079711914065,14021766,,,,False,STAY,0.0,0.005,mean + 2.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:35:00-04:00,199.38999938964844,200.6499938964844,199.3766021728516,200.44500732421875,2397722,,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:40:00-04:00,200.4427032470703,200.94000244140625,200.34109497070312,200.59950256347656,1662468,,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:45:00-04:00,200.59500122070312,200.71910095214844,199.72999572753903,199.7700042724609,1161399,,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:50:00-04:00,199.77999877929688,200.3500061035156,199.7400054931641,200.3491058349609,786238,200.11488342285156,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 09:55:00-04:00,200.3300018310547,200.47999572753903,199.75,199.84500122070312,756378,200.20172424316405,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:00:00-04:00,199.83999633789065,199.94000244140625,199.4600067138672,199.52999877929688,1108964,200.0187225341797,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:05:00-04:00,199.5200042724609,199.57980346679688,198.97999572753903,199.0099029541016,530468,199.7008026123047,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:10:00-04:00,199.00999450683597,199.60499572753903,198.9949951171875,199.57000732421875,546326,199.66080322265626,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:15:00-04:00,199.5449981689453,199.7250061035156,199.2449951171875,199.57000732421875,469578,199.5049835205078,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:20:00-04:00,199.56939697265625,199.7400054931641,198.80999755859372,198.8600006103516,1539668,199.3079833984375,,,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:25:00-04:00,198.8500061035156,198.88499450683597,198.55889892578125,198.67999267578125,1055392,199.1379821777344,,200.59950256347656,True,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:30:00-04:00,198.69000244140625,198.69000244140625,198.2449951171875,198.28500366210935,523134,198.99300231933594,,200.59950256347656,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:35:00-04:00,198.28500366210935,198.46499633789065,198.0800018310547,198.19000244140625,799514,198.71700134277344,,200.59950256347656,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:40:00-04:00,198.19000244140625,198.3650054931641,197.6300048828125,197.7919006347656,742083,198.36138000488282,,200.3491058349609,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:45:00-04:00,197.7899932861328,197.83999633789065,197.56100463867188,197.6750030517578,438011,198.12438049316407,,200.3491058349609,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:50:00-04:00,197.67999267578125,197.69000244140625,197.1300048828125,197.2100067138672,577150,197.83038330078125,,199.84500122070312,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 10:55:00-04:00,197.1999969482422,197.32000732421875,197.03500366210935,197.27980041503903,508761,197.62934265136718,,199.57000732421875,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 11:00:00-04:00,197.25999450683597,197.25999450683597,196.85960388183597,197.02999877929688,503492,197.3973419189453,,199.57000732421875,False,STAY,0.0,0.005,,STAY: Insufficient data for signal generation
2025-06-20 11:05:00-04:00,197.0399932861328,197.32000732421875,197.01010131835935,197.2700042724609,381019,197.29296264648434,198.81855239868165,199.57000732421875,False,STAY,0.007673276632344204,0.005,,STAY: Price not near recent peak
2025-06-20 11:10:00-04:00,197.27940368652344,197.75,197.16000366210935,197.66000366210935,1033676,197.28996276855466,198.73101272583008,199.57000732421875,True,SELL,0.007251258560552407,0.005,,SELL: Short MA crossed below Long MA with confidence 0.0073 (threshold: 0.0050) and price near recent peak
2025-06-20 11:15:00-04:00,197.6699981689453,197.7899932861328,197.50999450683597,197.7848052978516,258489,197.40492248535153,198.5980026245117,198.8600006103516,True,SELL,0.006007513285095441,0.005,,SELL: Short MA crossed below Long MA with confidence 0.0060 (threshold: 0.0050) and price near recent peak
2025-06-20 11:20:00-04:00,197.90499877929688,198.0,197.75,197.8600006103516,553771,197.52096252441407,198.46102752685547,198.67999267578125,True,STAY,0.004736773834924301,0.005,,STAY: Confidence too low (0.0047 < 0.0050)
2025-06-20 11:25:00-04:00,197.8500061035156,197.97999572753903,197.6499938964844,197.6699981689453,241490,197.64896240234376,198.35602722167968,198.28500366210935,True,STAY,0.00356462482758702,0.005,,STAY: Confidence too low (0.0036 < 0.0050)
2025-06-20 11:30:00-04:00,197.7100067138672,198.2400054931641,197.6999969482422,198.22999572753903,329761,197.84096069335936,198.25007171630858,198.22999572753903,True,STAY,0.0020636109707675037,0.005,,STAY: Confidence too low (0.0021 < 0.0050)
