timestamp,open,high,low,close,volume,ma_short,ma_long,recent_max,is_peak_zone,signal,confidence,threshold_used,threshold_method,reasoning
2025-06-20 09:30:00-04:00,327.8099975585937,332.3599853515625,327.0000915527344,330.7550048828125,11204593,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:35:00-04:00,330.7611999511719,331.67999267578125,327.1000061035156,328.6700134277344,2824975,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:40:00-04:00,328.6499938964844,329.1600036621094,325.5,326.61199951171875,2271893,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:45:00-04:00,326.6899108886719,326.6899108886719,323.6199951171875,324.3699951171875,2499418,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:50:00-04:00,324.3869934082031,325.4599914550781,323.2532043457031,325.1499938964844,2173627,327.1114013671875,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:55:00-04:00,325.1000061035156,325.90289306640625,324.260009765625,324.4700012207031,1544778,325.8544006347656,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:00:00-04:00,324.4100036621094,324.9700012207031,323.0199890136719,323.6600036621094,1823714,324.85239868164064,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:05:00-04:00,323.70001220703125,324.0799865722656,321.7771911621094,321.81500244140625,1850648,323.89299926757815,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:10:00-04:00,321.82000732421875,322.0299987792969,320.4137878417969,321.70001220703125,2338211,323.3590026855469,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:15:00-04:00,321.70001220703125,322.7799987792969,321.5599975585937,322.23748779296875,1564095,322.77650146484376,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:20:00-04:00,322.2200012207031,322.3399963378906,318.9200134277344,319.06549072265625,1972606,321.6955993652344,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
