,timestamp,open,high,low,close,volume,Dividends,Stock Splits
0,2025-06-20 09:30:00-04:00,214.49000549316406,214.88999938964844,213.50999450683594,213.99000549316406,9852770,0.0,0.0
1,2025-06-20 09:35:00-04:00,213.98500061035156,214.8699951171875,212.52000427246094,214.58999633789062,951053,0.0,0.0
2,2025-06-20 09:40:00-04:00,214.58999633789062,214.72000122070312,213.99000549316406,214.21499633789062,533923,0.0,0.0
3,2025-06-20 09:45:00-04:00,214.22000122070312,214.2550048828125,213.4250030517578,213.49000549316406,472206,0.0,0.0
4,2025-06-20 09:50:00-04:00,213.48599243164062,213.5019989013672,212.6199951171875,212.73500061035156,638196,0.0,0.0
5,2025-06-20 09:55:00-04:00,212.75,212.75999450683594,212.05999755859375,212.08999633789062,566409,0.0,0.0
6,2025-06-20 10:00:00-04:00,212.05999755859375,212.11000061035156,211.3000030517578,211.40980529785156,939105,0.0,0.0
7,2025-06-20 10:05:00-04:00,211.41000366210938,211.5500030517578,210.76499938964844,211.43499755859375,858402,0.0,0.0
8,2025-06-20 10:10:00-04:00,211.4499969482422,211.4600067138672,210.77000427246094,211.1199951171875,927104,0.0,0.0
9,2025-06-20 10:15:00-04:00,211.1199951171875,211.24000549316406,210.72999572753906,211.0500030517578,700458,0.0,0.0
10,2025-06-20 10:20:00-04:00,211.05999755859375,211.2899932861328,210.47999572753906,210.5290069580078,711316,0.0,0.0
11,2025-06-20 10:25:00-04:00,210.5,210.85000610351562,210.25,210.69000244140625,599224,0.0,0.0
12,2025-06-20 10:30:00-04:00,210.69000244140625,210.7100067138672,210.1199951171875,210.16700744628906,672190,0.0,0.0
13,2025-06-20 10:35:00-04:00,210.1699981689453,211.16000366210938,210.0800018310547,211.13999938964844,562647,0.0,0.0
14,2025-06-20 10:40:00-04:00,211.1300048828125,211.3800048828125,210.4600067138672,210.95230102539062,516989,0.0,0.0
15,2025-06-20 10:45:00-04:00,210.94009399414062,211.0500030517578,210.6761016845703,210.78720092773438,395847,0.0,0.0
16,2025-06-20 10:50:00-04:00,210.7949981689453,210.8000030517578,210.1999969482422,210.21560668945312,467869,0.0,0.0
17,2025-06-20 10:55:00-04:00,210.22000122070312,210.75999450683594,210.22000122070312,210.472900390625,291588,0.0,0.0
18,2025-06-20 11:00:00-04:00,210.4499969482422,210.4499969482422,209.58999633789062,209.8000030517578,786470,0.0,0.0
19,2025-06-20 11:05:00-04:00,209.80999755859375,210.2100067138672,209.75999450683594,209.94500732421875,304776,0.0,0.0
20,2025-06-20 11:10:00-04:00,209.92999267578125,210.3699951171875,209.90499877929688,210.3699951171875,300773,0.0,0.0
21,2025-06-20 11:15:00-04:00,210.3780059814453,210.4398956298828,210.2899932861328,210.4398956298828,233052,0.0,0.0
22,2025-06-20 11:20:00-04:00,210.52999877929688,210.52999877929688,210.07989501953125,210.17999267578125,317489,0.0,0.0
23,2025-06-20 11:25:00-04:00,210.1750030517578,210.3000030517578,210.05999755859375,210.08999633789062,223226,0.0,0.0
24,2025-06-20 11:30:00-04:00,210.0399932861328,210.44000244140625,210.0399932861328,210.38560485839844,238274,0.0,0.0
25,2025-06-20 11:35:00-04:00,210.3800048828125,210.63999938964844,210.30499267578125,210.625,300356,0.0,0.0
26,2025-06-20 11:40:00-04:00,210.625,210.97999572753906,210.6199951171875,210.97000122070312,300542,0.0,0.0
27,2025-06-20 11:45:00-04:00,210.7100067138672,210.7570037841797,210.5500030517578,210.68499755859375,335918,0.0,0.0
28,2025-06-20 11:50:00-04:00,210.50999450683594,210.52000427246094,210.00999450683594,210.0500030517578,383642,0.0,0.0
29,2025-06-20 11:55:00-04:00,210.05999755859375,210.13999938964844,209.8470001220703,209.8800048828125,283432,0.0,0.0
30,2025-06-20 12:00:00-04:00,209.8699951171875,210.15989685058594,209.82000732421875,209.97000122070312,212820,0.0,0.0
31,2025-06-20 12:05:00-04:00,209.9600067138672,210.10000610351562,209.9199981689453,210.05999755859375,252979,0.0,0.0
