timestamp,open,high,low,close,volume,Dividends,Stock Splits
2025-06-09 09:30:00-04:00,204.38999938964844,205.0749969482422,203.97999572753906,204.83999633789062,3140160,0.0,0.0
2025-06-09 09:35:00-04:00,204.83999633789062,205.5500030517578,204.6300048828125,205.3699951171875,856117,0.0,0.0
2025-06-09 09:40:00-04:00,205.33999633789062,205.40499877929688,204.60000610351562,204.83999633789062,855028,0.0,0.0
2025-06-09 09:45:00-04:00,204.84500122070312,204.88999938964844,204.52000427246094,204.5749969482422,245723,0.0,0.0
2025-06-09 09:50:00-04:00,205.00929260253906,205.49000549316406,204.8300018310547,205.22000122070312,1100225,0.0,0.0
2025-06-09 09:55:00-04:00,205.22999572753906,205.24000549316406,204.74000549316406,204.8300018310547,499118,0.0,0.0
2025-06-09 10:00:00-04:00,204.85000610351562,205.13999938964844,204.6699981689453,205.0449981689453,522277,0.0,0.0
2025-06-09 10:05:00-04:00,205.0500030517578,205.33999633789062,204.82000732421875,205.30810546875,566513,0.0,0.0
2025-06-09 10:10:00-04:00,205.3000030517578,206.0,205.3000030517578,205.78500366210938,1063477,0.0,0.0
2025-06-09 10:15:00-04:00,205.7899932861328,205.85000610351562,205.4199981689453,205.55499267578125,442173,0.0,0.0
2025-06-09 10:20:00-04:00,205.56930541992188,205.61000061035156,205.1999969482422,205.23500061035156,565313,0.0,0.0
2025-06-09 10:25:00-04:00,205.22000122070312,205.4600067138672,205.1300048828125,205.32000732421875,348478,0.0,0.0
2025-06-09 10:30:00-04:00,205.3000030517578,205.74000549316406,205.27999877929688,205.40109252929688,539721,0.0,0.0
2025-06-09 10:35:00-04:00,205.41000366210938,205.41000366210938,205.1699981689453,205.3800048828125,564819,0.0,0.0
2025-06-09 10:40:00-04:00,205.38999938964844,205.5800018310547,205.32000732421875,205.3800048828125,374180,0.0,0.0
2025-06-09 10:45:00-04:00,205.39500427246094,205.39999389648438,205.0113067626953,205.07000732421875,430411,0.0,0.0
2025-06-09 10:50:00-04:00,205.05999755859375,205.1699981689453,204.6999969482422,204.7100067138672,476955,0.0,0.0
2025-06-09 10:55:00-04:00,204.7283935546875,204.77000427246094,204.52999877929688,204.72000122070312,422571,0.0,0.0
2025-06-09 11:00:00-04:00,204.72000122070312,204.88999938964844,204.65499877929688,204.72000122070312,429119,0.0,0.0
2025-06-09 11:05:00-04:00,204.71499633789062,204.94000244140625,204.7097930908203,204.75,362281,0.0,0.0
2025-06-09 11:10:00-04:00,204.76800537109375,204.9250030517578,204.64500427246094,204.7100067138672,296292,0.0,0.0
2025-06-09 11:15:00-04:00,204.6999969482422,204.88999938964844,204.6300048828125,204.74000549316406,285462,0.0,0.0
2025-06-09 11:20:00-04:00,204.75469970703125,204.89849853515625,204.61000061035156,204.80999755859375,229152,0.0,0.0
2025-06-09 11:25:00-04:00,204.80999755859375,204.83999633789062,204.50999450683594,204.52999877929688,235569,0.0,0.0
2025-06-09 11:30:00-04:00,204.5301055908203,204.55999755859375,204.3574981689453,204.47999572753906,345017,0.0,0.0
2025-06-09 11:35:00-04:00,204.47000122070312,204.64999389648438,204.3699951171875,204.45469665527344,317069,0.0,0.0
2025-06-09 11:40:00-04:00,204.45640563964844,204.4600067138672,204.26119995117188,204.4250030517578,247276,0.0,0.0
2025-06-09 11:45:00-04:00,204.4600067138672,204.4761962890625,204.3000030517578,204.38819885253906,197477,0.0,0.0
2025-06-09 11:50:00-04:00,204.38999938964844,204.5449981689453,204.32000732421875,204.52940368652344,359714,0.0,0.0
2025-06-09 11:55:00-04:00,204.52999877929688,204.58999633789062,204.38999938964844,204.4600067138672,289782,0.0,0.0
2025-06-09 12:00:00-04:00,204.47000122070312,204.91000366210938,204.38499450683594,204.7917022705078,404225,0.0,0.0
2025-06-09 12:05:00-04:00,204.77999877929688,204.86000061035156,204.22000122070312,204.2899932861328,466251,0.0,0.0
2025-06-09 12:10:00-04:00,204.3000030517578,204.3498992919922,204.0399932861328,204.12620544433594,527850,0.0,0.0
2025-06-09 12:15:00-04:00,204.1199951171875,204.12649536132812,203.72999572753906,203.94000244140625,691879,0.0,0.0
2025-06-09 12:20:00-04:00,203.9499969482422,204.24000549316406,203.91000366210938,204.0500030517578,385891,0.0,0.0
2025-06-09 12:25:00-04:00,204.05999755859375,204.25999450683594,203.91000366210938,203.92880249023438,428101,0.0,0.0
2025-06-09 12:30:00-04:00,203.92999267578125,204.02999877929688,203.88999938964844,204.0299072265625,273496,0.0,0.0
2025-06-09 12:35:00-04:00,204.02999877929688,204.46890258789062,204.02000427246094,204.41000366210938,434951,0.0,0.0
2025-06-09 12:40:00-04:00,204.41000366210938,204.66000366210938,204.3800048828125,204.66000366210938,412421,0.0,0.0
2025-06-09 12:45:00-04:00,204.64999389648438,204.8000030517578,204.5847930908203,204.60000610351562,354351,0.0,0.0
2025-06-09 12:50:00-04:00,204.59860229492188,204.80999755859375,204.5800018310547,204.77000427246094,430577,0.0,0.0
2025-06-09 12:55:00-04:00,204.77000427246094,204.78500366210938,204.6300048828125,204.6999969482422,355643,0.0,0.0
2025-06-09 13:00:00-04:00,204.7100067138672,205.24000549316406,204.60000610351562,205.0751953125,734719,0.0,0.0
2025-06-09 13:05:00-04:00,205.0749969482422,205.29989624023438,204.24000549316406,204.52999877929688,1139522,0.0,0.0
2025-06-09 13:10:00-04:00,204.52999877929688,204.54010009765625,201.33999633789062,201.66000366210938,3135154,0.0,0.0
2025-06-09 13:15:00-04:00,201.63900756835938,202.0,200.2801055908203,200.89999389648438,2913850,0.0,0.0
2025-06-09 13:20:00-04:00,200.8905029296875,201.6907958984375,200.02000427246094,200.64999389648438,2960743,0.0,0.0
2025-06-09 13:25:00-04:00,200.66000366210938,201.1096954345703,200.17999267578125,200.72000122070312,1804097,0.0,0.0
2025-06-09 13:30:00-04:00,200.7100067138672,201.2899932861328,200.02999877929688,200.78070068359375,2168629,0.0,0.0
2025-06-09 13:35:00-04:00,200.79100036621094,201.49000549316406,200.77999877929688,201.375,1392641,0.0,0.0
2025-06-09 13:40:00-04:00,201.38999938964844,202.1699981689453,201.38999938964844,202.1699981689453,1822937,0.0,0.0
2025-06-09 13:45:00-04:00,202.1699981689453,202.22000122070312,201.5850067138672,201.70120239257812,1031658,0.0,0.0
2025-06-09 13:50:00-04:00,201.69960021972656,202.57000732421875,201.64999389648438,202.5072021484375,1176110,0.0,0.0
2025-06-09 13:55:00-04:00,202.47000122070312,202.5540008544922,202.16000366210938,202.46499633789062,758833,0.0,0.0
2025-06-09 14:00:00-04:00,202.4499969482422,202.66769409179688,202.11000061035156,202.1199951171875,887062,0.0,0.0
2025-06-09 14:05:00-04:00,202.1199951171875,202.3300018310547,201.69000244140625,201.7010955810547,1193713,0.0,0.0
2025-06-09 14:10:00-04:00,201.7100067138672,201.97999572753906,201.6750030517578,201.94000244140625,515086,0.0,0.0
2025-06-09 14:15:00-04:00,201.94000244140625,201.98500061035156,201.6199951171875,201.69500732421875,588913,0.0,0.0
2025-06-09 14:20:00-04:00,201.68099975585938,201.86000061035156,201.61500549316406,201.80880737304688,132507,0.0,0.0
2025-06-09 14:25:00-04:00,201.94009399414062,202.22000122070312,201.27000427246094,201.4600067138672,1385436,0.0,0.0
2025-06-09 14:30:00-04:00,201.42999267578125,201.6179962158203,200.89999389648438,201.25999450683594,1397739,0.0,0.0
2025-06-09 14:35:00-04:00,201.2550048828125,201.39999389648438,200.91000366210938,200.93649291992188,602131,0.0,0.0
2025-06-09 14:40:00-04:00,200.93499755859375,200.99000549316406,200.73500061035156,200.91990661621094,779760,0.0,0.0
2025-06-09 14:45:00-04:00,200.91000366210938,201.0,200.6300048828125,200.875,815901,0.0,0.0
