timestamp,open,high,low,close,volume,ma_short,ma_long,recent_max,is_peak_zone,signal,confidence,threshold_used,threshold_method,reasoning
2025-06-20 09:30:00-04:00,214.4900054931641,214.88999938964844,213.50999450683597,213.9900054931641,9852770,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:35:00-04:00,213.9850006103516,214.8699951171875,212.5200042724609,214.58999633789065,951053,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:40:00-04:00,214.58999633789065,214.72000122070312,213.9900054931641,214.21499633789065,533923,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:45:00-04:00,214.22000122070312,214.2550048828125,213.4250030517578,213.4900054931641,472206,,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:50:00-04:00,213.48599243164065,213.5019989013672,212.6199951171875,212.7350006103516,638196,213.80400085449224,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 09:55:00-04:00,212.75,212.75999450683597,212.05999755859372,212.08999633789065,566409,213.42399902343755,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:00:00-04:00,212.05999755859372,212.1100006103516,211.3000030517578,211.4098052978516,939105,212.78796081542973,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:05:00-04:00,211.41000366210935,211.5500030517578,210.76499938964844,211.43499755859372,858402,212.23196105957032,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:10:00-04:00,211.4499969482422,211.4600067138672,210.7700042724609,211.1199951171875,927104,211.757958984375,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:15:00-04:00,211.1199951171875,211.2400054931641,210.72999572753903,211.0500030517578,700458,211.42095947265625,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:20:00-04:00,211.05999755859372,211.2899932861328,210.47999572753903,210.5290069580078,711316,211.1087615966797,,,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:25:00-04:00,210.5,210.8500061035156,210.25,210.69000244140625,599224,210.9648010253906,,214.58999633789065,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:30:00-04:00,210.69000244140625,210.7100067138672,210.1199951171875,210.16700744628903,672190,210.7112030029297,,214.58999633789065,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
2025-06-20 10:35:00-04:00,210.1699981689453,211.16000366210935,210.0800018310547,211.13999938964844,562647,210.71520385742187,,214.21499633789065,False,STAY,0.0,0.005,mean + 1.0σ,STAY: Insufficient data for signal generation
