timestamp,close,ma_short,ma_long,confidence,signal,recent_max,is_peak_zone,reasoning
2025-06-20 09:30:00-04:00,1238.719970703125,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:35:00-04:00,1246.260009765625,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:40:00-04:00,1247.526123046875,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:45:00-04:00,1241.635009765625,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:50:00-04:00,1239.02001953125,1242.6322265625,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:55:00-04:00,1236.8699951171875,1242.2622314453124,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:00:00-04:00,1239.0799560546875,1240.826220703125,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:05:00-04:00,1238.0450439453125,1238.9300048828125,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:10:00-04:00,1237.2099609375,1238.0449951171875,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:15:00-04:00,1236.780029296875,1237.5969970703125,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:20:00-04:00,1231.6600341796875,1236.5550048828125,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:25:00-04:00,1233.68994140625,1235.477001953125,,0.0,STAY,1247.526123046875,False,Insufficient data for MA calculation
2025-06-20 10:30:00-04:00,1232.239990234375,1234.3159912109375,,0.0,STAY,1247.526123046875,False,Insufficient data for MA calculation
2025-06-20 10:35:00-04:00,1231.97998046875,1233.2699951171876,,0.0,STAY,1247.526123046875,False,Insufficient data for MA calculation
2025-06-20 10:40:00-04:00,1227.8900146484375,1231.4919921875,,0.0,STAY,1241.635009765625,False,Insufficient data for MA calculation
2025-06-20 10:45:00-04:00,1227.3399658203125,1230.627978515625,,0.0,STAY,1239.0799560546875,True,Insufficient data for MA calculation
2025-06-20 10:50:00-04:00,1226.8499755859375,1229.2599853515626,,0.0,STAY,1239.0799560546875,True,Insufficient data for MA calculation
2025-06-20 10:55:00-04:00,1228.094970703125,1228.4309814453125,,0.0,STAY,1239.0799560546875,True,Insufficient data for MA calculation
2025-06-20 11:00:00-04:00,1226.0,1227.2349853515625,,0.0,STAY,1238.0450439453125,True,Insufficient data for MA calculation
