timestamp,close,ma_short,ma_long,confidence,signal,recent_max,is_peak_zone,reasoning
2025-06-20 09:30:00-04:00,699.9650268554688,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:35:00-04:00,699.4600219726562,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:40:00-04:00,697.0999755859375,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:45:00-04:00,696.0850219726562,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:50:00-04:00,695.1799926757812,697.5580078125,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:55:00-04:00,693.385009765625,696.2420043945312,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:00:00-04:00,692.7150268554688,694.8930053710938,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:05:00-04:00,691.0,693.6730102539062,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:10:00-04:00,689.719970703125,692.4,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:15:00-04:00,690.3800048828125,691.4400024414062,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:20:00-04:00,689.4600219726562,690.6550048828125,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:25:00-04:00,690.2000122070312,690.152001953125,,0.0,STAY,699.9650268554688,False,Insufficient data for MA calculation
2025-06-20 10:30:00-04:00,690.0700073242188,689.9660034179688,,0.0,STAY,699.4600219726562,False,Insufficient data for MA calculation
2025-06-20 10:35:00-04:00,690.9299926757812,690.2080078125,,0.0,STAY,697.0999755859375,True,Insufficient data for MA calculation
2025-06-20 10:40:00-04:00,688.5750122070312,689.8470092773438,,0.0,STAY,696.0850219726562,False,Insufficient data for MA calculation
2025-06-20 10:45:00-04:00,688.4942016601562,689.6538452148437,,0.0,STAY,695.1799926757812,True,Insufficient data for MA calculation
