timestamp,open,high,low,close,volume,Dividends,Stock Splits
2025-06-09 09:30:00-04:00,469.67999267578125,471.2250061035156,469.510009765625,470.30999755859375,805853,0.0,0.0
2025-06-09 09:35:00-04:00,470.30999755859375,470.3699951171875,469.5404968261719,469.760009765625,219401,0.0,0.0
2025-06-09 09:40:00-04:00,469.760009765625,469.79998779296875,468.8999938964844,469.1600036621094,234609,0.0,0.0
2025-06-09 09:45:00-04:00,469.2099914550781,469.3900146484375,468.95001220703125,469.239990234375,77669,0.0,0.0
2025-06-09 09:50:00-04:00,469.57000732421875,469.9800109863281,469.45001220703125,469.92999267578125,295113,0.0,0.0
2025-06-09 09:55:00-04:00,469.9549865722656,470.1400146484375,469.214111328125,469.4049987792969,147429,0.0,0.0
2025-06-09 10:00:00-04:00,469.55999755859375,470.3999938964844,469.4840087890625,470.2149963378906,130601,0.0,0.0
2025-06-09 10:05:00-04:00,470.2799987792969,470.6400146484375,470.0150146484375,470.5299987792969,138702,0.0,0.0
2025-06-09 10:10:00-04:00,470.5199890136719,471.1499938964844,470.49798583984375,470.885009765625,147806,0.0,0.0
2025-06-09 10:15:00-04:00,470.9049987792969,470.9281005859375,469.8580017089844,470.260009765625,211136,0.0,0.0
2025-06-09 10:20:00-04:00,470.3900146484375,470.6199951171875,470.2980041503906,470.5799865722656,130691,0.0,0.0
2025-06-09 10:25:00-04:00,470.5150146484375,470.8599853515625,470.25,470.3699951171875,110066,0.0,0.0
2025-06-09 10:30:00-04:00,470.4100036621094,471.0799865722656,470.1000061035156,470.70001220703125,167540,0.0,0.0
2025-06-09 10:35:00-04:00,470.67999267578125,470.83990478515625,470.3699951171875,470.82000732421875,121835,0.0,0.0
2025-06-09 10:40:00-04:00,470.82000732421875,470.94000244140625,470.5,470.5299987792969,83887,0.0,0.0
2025-06-09 10:45:00-04:00,470.5,470.69000244140625,470.1400146484375,470.19500732421875,116617,0.0,0.0
2025-06-09 10:50:00-04:00,470.20001220703125,470.322998046875,469.8399963378906,469.9100036621094,118437,0.0,0.0
2025-06-09 10:55:00-04:00,469.9088134765625,470.0899963378906,469.8399963378906,470.0400085449219,113677,0.0,0.0
2025-06-09 11:00:00-04:00,470.07000732421875,470.2099914550781,469.8699951171875,469.92999267578125,97950,0.0,0.0
2025-06-09 11:05:00-04:00,469.92999267578125,470.4849853515625,469.91009521484375,470.4800109863281,111947,0.0,0.0
2025-06-09 11:10:00-04:00,470.4599914550781,470.4599914550781,469.79998779296875,469.8900146484375,97352,0.0,0.0
2025-06-09 11:15:00-04:00,469.8900146484375,470.1600036621094,469.7799987792969,469.94500732421875,90004,0.0,0.0
2025-06-09 11:20:00-04:00,470.0080871582031,470.18499755859375,469.8789978027344,470.1600036621094,76022,0.0,0.0
2025-06-09 11:25:00-04:00,470.1200866699219,470.29998779296875,470.0400085449219,470.1499938964844,74014,0.0,0.0
2025-06-09 11:30:00-04:00,470.1600036621094,470.2699890136719,469.75,469.9849853515625,121374,0.0,0.0
2025-06-09 11:35:00-04:00,469.9599914550781,470.4700012207031,469.9599914550781,470.3949890136719,95023,0.0,0.0
2025-06-09 11:40:00-04:00,470.3900146484375,470.94000244140625,470.20001220703125,470.840087890625,547975,0.0,0.0
2025-06-09 11:45:00-04:00,470.8999938964844,471.20001220703125,470.510009765625,470.5625,185253,0.0,0.0
2025-06-09 11:50:00-04:00,470.55499267578125,470.79998779296875,470.489990234375,470.7300109863281,83914,0.0,0.0
2025-06-09 11:55:00-04:00,470.7300109863281,470.7815856933594,470.57000732421875,470.6199951171875,52293,0.0,0.0
2025-06-09 12:00:00-04:00,470.6400146484375,470.7099914550781,470.3500061035156,470.4100036621094,63077,0.0,0.0
2025-06-09 12:05:00-04:00,470.3999938964844,470.5,470.0299987792969,470.1600036621094,86914,0.0,0.0
2025-06-09 12:10:00-04:00,470.1400146484375,470.614990234375,470.0849914550781,470.614990234375,70836,0.0,0.0
2025-06-09 12:15:00-04:00,470.5899963378906,471.0350036621094,470.5899963378906,470.9100036621094,99890,0.0,0.0
2025-06-09 12:20:00-04:00,470.8999938964844,470.9100036621094,470.6925964355469,470.75,69762,0.0,0.0
2025-06-09 12:25:00-04:00,470.75,470.7506103515625,470.5,470.69000244140625,69493,0.0,0.0
2025-06-09 12:30:00-04:00,470.7200012207031,471.34991455078125,470.62060546875,471.34991455078125,100120,0.0,0.0
2025-06-09 12:35:00-04:00,471.4100036621094,472.0299987792969,471.2950134277344,471.8550109863281,203605,0.0,0.0
2025-06-09 12:40:00-04:00,471.8799133300781,472.0,471.4100036621094,472.0,144570,0.0,0.0
2025-06-09 12:45:00-04:00,472.1000061035156,472.2300109863281,471.8500061035156,471.9049987792969,99796,0.0,0.0
2025-06-09 12:50:00-04:00,471.86871337890625,472.4549865722656,471.7699890136719,472.239990234375,90832,0.0,0.0
2025-06-09 12:55:00-04:00,472.2659912109375,472.2892150878906,471.79119873046875,471.9100036621094,73188,0.0,0.0
