timestamp,close,ma_short,ma_long,confidence,signal,recent_max,is_peak_zone,reasoning
2025-06-20 09:30:00-04:00,213.9900054931641,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:35:00-04:00,214.58999633789065,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:40:00-04:00,214.21499633789065,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:45:00-04:00,213.4900054931641,,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:50:00-04:00,212.7350006103516,213.80400085449224,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 09:55:00-04:00,212.08999633789065,213.42399902343755,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:00:00-04:00,211.4098052978516,212.78796081542973,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:05:00-04:00,211.43499755859372,212.23196105957032,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:10:00-04:00,211.1199951171875,211.757958984375,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:15:00-04:00,211.0500030517578,211.42095947265625,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:20:00-04:00,210.5290069580078,211.1087615966797,,0.0,STAY,,False,Insufficient data for MA calculation
2025-06-20 10:25:00-04:00,210.69000244140625,210.9648010253906,,0.0,STAY,214.58999633789065,False,Insufficient data for MA calculation
2025-06-20 10:30:00-04:00,210.16700744628903,210.7112030029297,,0.0,STAY,214.58999633789065,False,Insufficient data for MA calculation
2025-06-20 10:35:00-04:00,211.13999938964844,210.71520385742187,,0.0,STAY,214.21499633789065,False,Insufficient data for MA calculation
2025-06-20 10:40:00-04:00,210.95230102539065,210.69566345214844,,0.0,STAY,213.4900054931641,False,Insufficient data for MA calculation
2025-06-20 10:45:00-04:00,210.7872009277344,210.74730224609374,,0.0,STAY,212.7350006103516,True,Insufficient data for MA calculation
2025-06-20 10:50:00-04:00,210.21560668945312,210.6524230957031,,0.0,STAY,212.08999633789065,True,Insufficient data for MA calculation
